region,country,drug_group,drug_sub_group,seizure_reference_year,seizure_volume,legal_category,recreational_year,medical_year,decriminalized_max_possession,offence_type,total_crime_cases,crime_count_gender_ratio,total_treatments,patient_gender_ratio,gdp,health_expenditure,population,gdp_per_capita,border_length_km,coastline_length_km
Europe,Bosnia and Herzegovina,Opioids,Pharmaceutical opioids,2022,2.6668,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2022,0.00271,ILL,,,,Other drug-related offences,78.0,-1.0,4.0,0.3333333333333333,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2022,0.00271,ILL,,,,Offences related to drug trafficking,402.0,-1.0,4.0,0.3333333333333333,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2022,0.00271,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,4.0,0.3333333333333333,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,“Ecstasy”-type substances,“Ecstasy”-type substances,2022,0.85143616,ILL,,,,Other drug-related offences,78.0,-1.0,18.0,0.2,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,“Ecstasy”-type substances,“Ecstasy”-type substances,2022,0.85143616,ILL,,,,Offences related to drug trafficking,402.0,-1.0,18.0,0.2,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,“Ecstasy”-type substances,“Ecstasy”-type substances,2022,0.85143616,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,18.0,0.2,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bulgaria,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,75.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,660.6666666666666,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,16.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,660.6666666666666,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,959.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,465.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,2424.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,465.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,2.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,465.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Cocaine-type,Cocaine,2018,22.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,225.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Hallucinogens,Other Hallucinogens,2018,1.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,11.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Opioids,Opiates,2018,1031.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,3006.6666666666665,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Opioids,Pharmaceutical opioids,2018,0.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,3006.6666666666665,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,Sedatives and tranquillizers,Non-specified sedatives and tranquillizers,2018,0.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,123.33333333333333,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Bulgaria,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,260.0,ILL,,,,Offences related to drug trafficking,49.0,0.11363636363636363,89.0,-1.0,66289266349.0,7.33192015,7025037.0,9436.144798810312,1806,354
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,37.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,69.66666666666667,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,37.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,69.66666666666667,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,41.0,MED,,2015.0,,Offences related to drug trafficking,1142.0,0.08902077151335312,41.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,41.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8300.0,0.10504593263213953,41.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,45.677,MED,,2015.0,,Offences related to drug trafficking,1149.0,0.06983240223463687,91.2,0.2664835164835165,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,45.677,MED,,2015.0,,Offences related to drug use and/or drug possession,6573.0,0.10544904137235116,91.2,0.2664835164835165,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2021,110.0,MED,,2015.0,,Offences related to drug trafficking,997.0,0.09440175631174534,66.25,0.31683168316831684,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2021,110.0,MED,,2015.0,,Offences related to drug use and/or drug possession,6578.0,0.11642905634758995,66.25,0.31683168316831684,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,95.5,MED,,2015.0,,Offences related to drug trafficking,1031.0,0.09216101694915255,98.0,0.36363636363636365,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,95.5,MED,,2015.0,,Offences related to drug use and/or drug possession,6784.0,0.12187861749627915,98.0,0.36363636363636365,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,0.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,69.66666666666667,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,0.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,69.66666666666667,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2020,0.021,MED,,2015.0,,Offences related to drug trafficking,1149.0,0.06983240223463687,91.2,0.2664835164835165,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2020,0.021,MED,,2015.0,,Offences related to drug use and/or drug possession,6573.0,0.10544904137235116,91.2,0.2664835164835165,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2021,0.0998,MED,,2015.0,,Offences related to drug trafficking,997.0,0.09440175631174534,66.25,0.31683168316831684,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2021,0.0998,MED,,2015.0,,Offences related to drug use and/or drug possession,6578.0,0.11642905634758995,66.25,0.31683168316831684,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,4687.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,4687.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,2231.0,MED,,2015.0,,Offences related to drug trafficking,1142.0,0.08902077151335312,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,2231.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8300.0,0.10504593263213953,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,1683.069,MED,,2015.0,,Offences related to drug trafficking,1149.0,0.06983240223463687,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,1683.069,MED,,2015.0,,Offences related to drug use and/or drug possession,6573.0,0.10544904137235116,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,1190.0,MED,,2015.0,,Offences related to drug trafficking,997.0,0.09440175631174534,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,1190.0,MED,,2015.0,,Offences related to drug use and/or drug possession,6578.0,0.11642905634758995,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,1140.4,MED,,2015.0,,Offences related to drug trafficking,1031.0,0.09216101694915255,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,1140.4,MED,,2015.0,,Offences related to drug use and/or drug possession,6784.0,0.12187861749627915,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,361.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,361.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2019,304.0,MED,,2015.0,,Offences related to drug trafficking,1142.0,0.08902077151335312,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2019,304.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8300.0,0.10504593263213953,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2021,1477.6,MED,,2015.0,,Offences related to drug trafficking,997.0,0.09440175631174534,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2021,1477.6,MED,,2015.0,,Offences related to drug use and/or drug possession,6578.0,0.11642905634758995,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,1165.8,MED,,2015.0,,Offences related to drug trafficking,1031.0,0.09216101694915255,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,1165.8,MED,,2015.0,,Offences related to drug use and/or drug possession,6784.0,0.12187861749627915,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,50.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,50.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,148.0,MED,,2015.0,,Offences related to drug trafficking,1142.0,0.08902077151335312,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,148.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8300.0,0.10504593263213953,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,2.647,MED,,2015.0,,Offences related to drug trafficking,1149.0,0.06983240223463687,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,2.647,MED,,2015.0,,Offences related to drug use and/or drug possession,6573.0,0.10544904137235116,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,3.52,MED,,2015.0,,Offences related to drug trafficking,997.0,0.09440175631174534,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,3.52,MED,,2015.0,,Offences related to drug use and/or drug possession,6578.0,0.11642905634758995,540.0,0.19205298013245034,69006802299.0,8.01351929,3878981.0,17789.93047375071,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,38.1,MED,,2015.0,,Offences related to drug trafficking,1031.0,0.09216101694915255,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,38.1,MED,,2015.0,,Offences related to drug use and/or drug possession,6784.0,0.12187861749627915,680.0,0.19507908611599298,71198635102.0,7.21545315,3855641.0,18466.095547277353,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,1.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,1.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,964.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2019,0.0,MED,,2015.0,,Offences related to drug trafficking,1142.0,0.08902077151335312,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2019,0.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8300.0,0.10504593263213953,1030.0,-1.0,61467582194.0,6.7431674,3949390.0,15563.816739800324,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2020,0.02783,MED,,2015.0,,Offences related to drug trafficking,1149.0,0.06983240223463687,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2020,0.02783,MED,,2015.0,,Offences related to drug use and/or drug possession,6573.0,0.10544904137235116,1310.0,0.1956521739130435,57963370885.0,7.64949179,3914206.0,14808.462018861552,2237,5835
Europe,Croatia,Cocaine-type,Coca-type,2018,0.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,131.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cocaine-type,Coca-type,2018,0.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,131.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cocaine-type,Cocaine,2018,109.0,MED,,2015.0,,Offences related to drug trafficking,1090.0,0.0781404549950544,131.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
Europe,Croatia,Cocaine-type,Cocaine,2018,109.0,MED,,2015.0,,Offences related to drug use and/or drug possession,8934.0,0.1321758965910531,131.0,-1.0,61668130123.0,6.69267464,3988775.0,15460.418329687685,2237,5835
